variant,tier,engine,query_id,median_ms,n_success
baseline,medium,duckdb,query_45,282.5,10
baseline,medium,duckdb,query_46,1436.0,10
baseline,medium,duckdb,query_47,610.0,10
baseline,medium,duckdb,query_48,422.0,10
baseline,medium,duckdb,query_49,159.5,10
baseline,medium,duckdb,query_50,251.5,10
baseline,medium,duckdb,query_51,465.0,10
baseline,medium,duckdb,query_52,264.0,10
baseline,medium,duckdb,query_53,349.5,10
baseline,medium,duckdb,query_54,307.0,10
baseline,medium,duckdb,query_55,1337.5,10
baseline,medium,duckdb,query_56,247.5,10
baseline,medium,duckdb,query_57,200.5,10
baseline,medium,duckdb,query_58,236.5,10
baseline,medium,duckdb,query_59,331.0,10
baseline,medium,duckdb,query_60,271.5,10
baseline,medium,duckdb,query_61,270.0,10
baseline,medium,duckdb,query_62,122.0,10
baseline,medium,duckdb,query_63,525.5,10
baseline,medium,duckdb,query_64,165.0,10
baseline,medium,duckdb,query_65,127.0,10
baseline,medium,duckdb,query_66,252.0,10
baseline,medium,duckdb,query_67,196.5,10
baseline,medium,duckdb,query_68,455.5,10
baseline,medium,duckdb,query_69,584.5,10
baseline,medium,duckdb,query_70,374.5,10
baseline,medium,duckdb,query_71,484.0,10
baseline,medium,duckdb,query_73,253.5,10
baseline,medium,duckdb,query_74,265.5,10
baseline,medium,duckdb,query_75,228.0,10
baseline,medium,duckdb,query_76,321.5,10
baseline,medium,duckdb,query_77,332.0,10
baseline,medium,duckdb,query_79,216.5,10
baseline,medium,duckdb,query_80,120.0,10
baseline,medium,duckdb,query_81,280.0,10
baseline,medium,duckdb,query_82,173.5,10
baseline,medium,duckdb,query_83,264.0,10
baseline,medium,duckdb,query_84,272.5,10
baseline,medium,duckdb,query_85,215.5,10
baseline,medium,duckdb,query_86,165.0,10
baseline,medium,duckdb,query_87,385.0,10
baseline,medium,duckdb,query_88,260.5,10
baseline,medium,duckdb,query_89,281.5,10
baseline,medium,duckdb,query_91,288.5,10
baseline,medium,duckdb,query_92,278.0,10
baseline,medium,duckdb,query_93,606.5,10
baseline,medium,duckdb,query_94,286.0,10
baseline,medium,duckdb,query_95,285.0,10
baseline,medium,duckdb,query_97,224.5,10
baseline,medium,duckdb,query_98,366.0,10
baseline,medium,duckdb,query_99,348.5,10
baseline,medium,duckdb,query_union_U2,180.5,10
baseline,medium,duckdb,query_union_U5,263.5,10
baseline,medium,duckdb,query_union_U10,546.0,10
baseline,medium,duckdb,query_union_U20,1133.5,10
baseline,medium,duckdb,query_union_U200,10772.0,10
baseline,medium,monetdb,query_1,35.0,10
baseline,medium,monetdb,query_2,401.5,10
baseline,medium,monetdb,query_3,6287.5,10
baseline,medium,monetdb,query_4,108.0,10
baseline,medium,monetdb,query_5,6803.0,10
baseline,medium,monetdb,query_6,7524.0,10
baseline,medium,monetdb,query_7,59.0,10
baseline,medium,monetdb,query_8,140.0,10
baseline,medium,monetdb,query_9,781.0,10
baseline,medium,monetdb,query_10,10973.0,10
baseline,medium,monetdb,query_11,15.5,10
baseline,medium,monetdb,query_12,118.0,10
baseline,medium,monetdb,query_13,65.5,10
baseline,medium,monetdb,query_14,463.0,10
baseline,medium,monetdb,query_15,76.0,10
baseline,medium,monetdb,query_17,293.0,10
baseline,medium,monetdb,query_18,48.5,10
baseline,medium,monetdb,query_20,725.0,10
baseline,medium,monetdb,query_21,16.0,10
baseline,medium,monetdb,query_22,110.5,10
baseline,medium,monetdb,query_23,294.5,10
baseline,medium,monetdb,query_24,151.5,10
baseline,medium,monetdb,query_25,79.5,10
baseline,medium,monetdb,query_26,643.5,10
baseline,medium,monetdb,query_27,78.0,10
baseline,medium,monetdb,query_28,275.0,10
baseline,medium,monetdb,query_30,827.5,10
baseline,medium,monetdb,query_31,45.5,10
baseline,medium,monetdb,query_32,185.0,10
baseline,medium,monetdb,query_33,126.5,10
baseline,medium,monetdb,query_35,12754.0,10
baseline,medium,monetdb,query_36,90.5,10
baseline,medium,monetdb,query_37,264.0,10
baseline,medium,monetdb,query_39,158.0,10
baseline,medium,monetdb,query_40,42.0,10
baseline,medium,monetdb,query_41,1406.0,10
baseline,medium,monetdb,query_42,596.0,10
baseline,medium,monetdb,query_43,3609.0,10
baseline,medium,monetdb,query_44,43.0,10
baseline,medium,monetdb,query_45,209.5,10
baseline,medium,monetdb,query_46,8737.5,10
baseline,medium,monetdb,query_47,924.0,10
baseline,medium,monetdb,query_48,3205.0,10
baseline,medium,monetdb,query_49,115.5,10
baseline,medium,monetdb,query_50,920.0,10
baseline,medium,monetdb,query_51,1836.5,10
baseline,medium,monetdb,query_52,1182.0,10
baseline,medium,monetdb,query_53,762.0,10
baseline,medium,monetdb,query_54,1395.0,10
baseline,medium,monetdb,query_55,6973.0,10
baseline,medium,monetdb,query_56,117.5,10
baseline,medium,monetdb,query_57,66.5,10
baseline,medium,monetdb,query_58,141.0,10
baseline,medium,monetdb,query_59,130.0,10
baseline,medium,monetdb,query_60,157.5,10
baseline,medium,monetdb,query_61,153.5,10
baseline,medium,monetdb,query_62,30.0,10
baseline,medium,monetdb,query_63,138.0,10
baseline,medium,monetdb,query_64,58.0,10
baseline,medium,monetdb,query_65,55.0,10
baseline,medium,monetdb,query_66,84.5,10
baseline,medium,monetdb,query_67,94.5,10
baseline,medium,monetdb,query_68,4301.0,10
baseline,medium,monetdb,query_69,12722.5,10
baseline,medium,monetdb,query_70,674.5,10
baseline,medium,monetdb,query_71,1507.5,10
baseline,medium,monetdb,query_73,82.5,10
baseline,medium,monetdb,query_74,86.0,10
baseline,medium,monetdb,query_75,60.5,10
baseline,medium,monetdb,query_76,1571.0,10
baseline,medium,monetdb,query_77,1483.5,10
baseline,medium,monetdb,query_79,73.0,10
baseline,medium,monetdb,query_80,34.0,10
baseline,medium,monetdb,query_81,89.0,10
baseline,medium,monetdb,query_82,45.5,10
baseline,medium,monetdb,query_83,39.0,10
baseline,medium,monetdb,query_84,1613.5,10
baseline,medium,monetdb,query_85,107.5,10
baseline,medium,monetdb,query_86,1070.0,10
baseline,medium,monetdb,query_87,2033.0,10
baseline,medium,monetdb,query_88,98.0,10
baseline,medium,monetdb,query_89,223.0,10
baseline,medium,monetdb,query_91,104.5,10
baseline,medium,monetdb,query_92,87.0,10
baseline,medium,monetdb,query_93,3560.5,10
baseline,medium,monetdb,query_94,525.0,10
baseline,medium,monetdb,query_95,81.5,10
baseline,medium,monetdb,query_97,44.0,10
baseline,medium,monetdb,query_98,796.5,10
baseline,medium,monetdb,query_99,98.5,10
baseline,medium,monetdb,query_union_U2,1042.5,10
baseline,medium,monetdb,query_union_U5,2578.0,10
baseline,medium,monetdb,query_union_U10,7191.0,10
baseline,medium,monetdb,query_union_U20,15819.0,10
baseline,medium,monetdb,query_union_U200,213215.5,10
combined,medium,cedardb,query_1,44.5,10
combined,medium,cedardb,query_2,427.5,10
combined,medium,cedardb,query_3,672.0,10
combined,medium,cedardb,query_4,105.5,10
combined,medium,cedardb,query_5,124.0,10
combined,medium,cedardb,query_6,127.5,10
combined,medium,cedardb,query_7,65.0,10
combined,medium,cedardb,query_8,114.0,10
combined,medium,cedardb,query_9,140.0,10
combined,medium,cedardb,query_10,332.0,10
combined,medium,cedardb,query_11,87.5,10
combined,medium,cedardb,query_12,108.5,10
combined,medium,cedardb,query_13,49.5,10
combined,medium,cedardb,query_14,94.0,10
combined,medium,cedardb,query_15,56.5,10
combined,medium,cedardb,query_17,72.5,10
combined,medium,cedardb,query_18,84.5,10
combined,medium,cedardb,query_20,149.5,10
combined,medium,cedardb,query_21,105.0,10
combined,medium,cedardb,query_22,109.0,10
combined,medium,cedardb,query_23,115.5,10
combined,medium,cedardb,query_24,72.0,10
combined,medium,cedardb,query_25,55.5,10
combined,medium,cedardb,query_26,87.0,10
combined,medium,cedardb,query_27,86.5,10
combined,medium,cedardb,query_28,101.0,10
combined,medium,cedardb,query_30,369.5,10
combined,medium,cedardb,query_31,79.5,10
combined,medium,cedardb,query_32,210.0,10
combined,medium,cedardb,query_33,84.5,10
combined,medium,cedardb,query_35,326.5,10
combined,medium,cedardb,query_36,188.0,10
combined,medium,cedardb,query_37,93.0,10
combined,medium,cedardb,query_39,71.5,10
combined,medium,cedardb,query_40,47.0,10
combined,medium,cedardb,query_41,193.5,10
combined,medium,cedardb,query_42,416.0,10
combined,medium,cedardb,query_43,47.5,10
combined,medium,cedardb,query_44,64.5,10
combined,medium,cedardb,query_45,184.5,10
combined,medium,cedardb,query_46,11918.0,10
combined,medium,cedardb,query_47,318.5,10
combined,medium,cedardb,query_48,490.5,10
combined,medium,cedardb,query_49,102.0,10
combined,medium,cedardb,query_50,104.0,10
combined,medium,cedardb,query_51,183.5,10
combined,medium,cedardb,query_52,124.5,10
combined,medium,cedardb,query_53,127.5,10
combined,medium,cedardb,query_54,1677.5,10
combined,medium,cedardb,query_55,286.0,10
combined,medium,cedardb,query_56,133.0,10
combined,medium,cedardb,query_57,64.0,10
combined,medium,cedardb,query_58,77.5,10
combined,medium,cedardb,query_59,153.0,10
combined,medium,cedardb,query_60,61.0,10
combined,medium,cedardb,query_61,83.0,10
combined,medium,cedardb,query_62,62.5,10
combined,medium,cedardb,query_63,105.5,10
combined,medium,cedardb,query_64,55.0,10
combined,medium,cedardb,query_65,54.5,10
combined,medium,cedardb,query_66,92.0,10
combined,medium,cedardb,query_67,57.0,10
combined,medium,cedardb,query_68,144.5,10
combined,medium,cedardb,query_69,3243.5,10
combined,medium,cedardb,query_70,218.0,10
combined,medium,cedardb,query_71,225.5,10
combined,medium,cedardb,query_73,81.0,10
combined,medium,cedardb,query_74,63.0,10
combined,medium,cedardb,query_75,97.5,10
combined,medium,cedardb,query_76,199.5,10
combined,medium,cedardb,query_77,1536.0,10
combined,medium,cedardb,query_79,59.0,10
combined,medium,cedardb,query_80,55.5,10
combined,medium,cedardb,query_81,88.0,10
combined,medium,cedardb,query_82,76.0,10
combined,medium,cedardb,query_83,106.0,10
combined,medium,cedardb,query_84,120.5,10
combined,medium,cedardb,query_85,148.0,10
combined,medium,cedardb,query_86,82.0,10
combined,medium,cedardb,query_87,115.0,10
combined,medium,cedardb,query_88,137.5,10
combined,medium,cedardb,query_89,108.5,10
combined,medium,cedardb,query_91,67.5,10
combined,medium,cedardb,query_92,65.0,10
combined,medium,cedardb,query_93,260.5,10
combined,medium,cedardb,query_94,97.5,10
combined,medium,cedardb,query_95,84.0,10
combined,medium,cedardb,query_97,42.0,10
combined,medium,cedardb,query_98,141.5,10
combined,medium,cedardb,query_99,84.0,10
combined,medium,cedardb,query_union_U2,923.5,10
combined,medium,cedardb,query_union_U5,2474.5,10
combined,medium,cedardb,query_union_U10,7009.5,10
combined,medium,cedardb,query_union_U20,16513.5,10
combined,medium,cedardb,query_union_U200,185181.5,10
combined,medium,duckdb,query_1,120.5,10
combined,medium,duckdb,query_2,320.0,10
combined,medium,duckdb,query_3,779.0,10
combined,medium,duckdb,query_4,238.5,10
combined,medium,duckdb,query_5,255.0,10
combined,medium,duckdb,query_6,397.5,10
combined,medium,duckdb,query_7,130.5,10
combined,medium,duckdb,query_8,275.5,10
combined,medium,duckdb,query_9,223.5,10
combined,medium,duckdb,query_10,566.5,10
combined,medium,duckdb,query_11,228.5,10
combined,medium,duckdb,query_12,221.5,10
combined,medium,duckdb,query_13,135.0,10
combined,medium,duckdb,query_14,176.0,10
combined,medium,duckdb,query_15,179.5,10
combined,medium,duckdb,query_17,209.0,10
combined,medium,duckdb,query_18,223.0,10
combined,medium,duckdb,query_20,461.0,10
combined,medium,duckdb,query_21,900.5,10
combined,medium,duckdb,query_22,253.5,10
combined,medium,duckdb,query_23,652.5,10
combined,medium,duckdb,query_24,189.5,10
combined,medium,duckdb,query_25,139.5,10
combined,medium,duckdb,query_26,315.0,10
combined,medium,duckdb,query_27,198.0,10
combined,medium,duckdb,query_28,302.5,10
combined,medium,duckdb,query_30,272.5,10
combined,medium,duckdb,query_31,214.5,10
combined,medium,duckdb,query_32,233.0,10
combined,medium,duckdb,query_33,292.0,10
combined,medium,duckdb,query_35,667.0,10
combined,medium,duckdb,query_36,271.5,10
combined,medium,duckdb,query_37,301.5,10
combined,medium,duckdb,query_39,337.0,10
combined,medium,duckdb,query_40,106.5,10
combined,medium,duckdb,query_41,355.5,10
combined,medium,duckdb,query_42,486.5,10
combined,medium,duckdb,query_43,365.0,10
combined,medium,duckdb,query_44,161.5,10
combined,medium,duckdb,query_45,270.5,10
combined,medium,duckdb,query_46,1337.0,10
combined,medium,duckdb,query_47,599.0,10
combined,medium,duckdb,query_48,408.0,10
combined,medium,duckdb,query_49,159.0,10
combined,medium,duckdb,query_50,260.0,10
combined,medium,duckdb,query_51,439.0,10
combined,medium,duckdb,query_52,258.0,10
combined,medium,duckdb,query_53,326.5,10
combined,medium,duckdb,query_54,266.5,10
combined,medium,duckdb,query_55,454.0,10
combined,medium,duckdb,query_56,232.5,10
combined,medium,duckdb,query_57,181.5,10
combined,medium,duckdb,query_58,232.5,10
combined,medium,duckdb,query_59,296.5,10
combined,medium,duckdb,query_60,262.5,10
combined,medium,duckdb,query_61,267.0,10
combined,medium,duckdb,query_62,121.5,10
combined,medium,duckdb,query_63,495.0,10
combined,medium,duckdb,query_64,141.5,10
combined,medium,duckdb,query_65,119.0,10
combined,medium,duckdb,query_66,256.0,10
combined,medium,duckdb,query_67,180.0,10
combined,medium,duckdb,query_68,451.0,10
combined,medium,duckdb,query_69,561.5,10
combined,medium,duckdb,query_70,268.0,10
combined,medium,duckdb,query_71,429.0,10
combined,medium,duckdb,query_73,262.5,10
combined,medium,duckdb,query_74,259.5,10
combined,medium,duckdb,query_75,190.0,10
combined,medium,duckdb,query_76,331.5,10
combined,medium,duckdb,query_77,280.5,10
combined,medium,duckdb,query_79,211.5,10
combined,medium,duckdb,query_80,115.5,10
combined,medium,duckdb,query_81,266.0,10
combined,medium,duckdb,query_82,175.0,10
combined,medium,duckdb,query_83,269.0,10
combined,medium,duckdb,query_84,258.0,10
combined,medium,duckdb,query_85,198.5,10
combined,medium,duckdb,query_86,154.5,10
combined,medium,duckdb,query_87,326.0,10
combined,medium,duckdb,query_88,243.0,10
combined,medium,duckdb,query_89,273.0,10
combined,medium,duckdb,query_91,291.5,10
combined,medium,duckdb,query_92,283.5,10
combined,medium,duckdb,query_93,577.5,10
combined,medium,duckdb,query_94,266.0,10
combined,medium,duckdb,query_95,264.5,10
combined,medium,duckdb,query_97,223.5,10
combined,medium,duckdb,query_98,318.5,10
combined,medium,duckdb,query_99,329.0,10
combined,medium,duckdb,query_union_U2,173.0,10
combined,medium,duckdb,query_union_U5,260.5,10
combined,medium,duckdb,query_union_U10,619.5,10
combined,medium,duckdb,query_union_U20,1146.0,10
combined,medium,duckdb,query_union_U200,10648.5,10
combined,medium,monetdb,query_1,34.0,10
combined,medium,monetdb,query_2,293.5,10
combined,medium,monetdb,query_3,4962.5,10
combined,medium,monetdb,query_4,102.0,10
combined,medium,monetdb,query_5,6638.5,10
combined,medium,monetdb,query_6,7610.0,10
combined,medium,monetdb,query_7,61.0,10
combined,medium,monetdb,query_8,121.0,10
combined,medium,monetdb,query_9,771.5,10
combined,medium,monetdb,query_10,10549.5,10
combined,medium,monetdb,query_11,15.0,10
combined,medium,monetdb,query_12,126.0,10
combined,medium,monetdb,query_13,54.5,10
combined,medium,monetdb,query_14,406.5,10
combined,medium,monetdb,query_15,81.5,10
combined,medium,monetdb,query_17,242.0,10
combined,medium,monetdb,query_18,44.5,10
combined,medium,monetdb,query_20,688.5,10
combined,medium,monetdb,query_21,15.5,10
combined,medium,monetdb,query_22,118.0,10
combined,medium,monetdb,query_23,295.0,10
combined,medium,monetdb,query_24,121.5,10
combined,medium,monetdb,query_25,63.0,10
combined,medium,monetdb,query_26,617.5,10
combined,medium,monetdb,query_27,72.5,10
combined,medium,monetdb,query_28,272.0,10
combined,medium,monetdb,query_30,370.5,10
combined,medium,monetdb,query_31,46.5,10
combined,medium,monetdb,query_32,136.0,10
combined,medium,monetdb,query_33,138.5,10
combined,medium,monetdb,query_35,13911.0,10
combined,medium,monetdb,query_36,86.0,10
combined,medium,monetdb,query_37,145.0,10
combined,medium,monetdb,query_39,130.5,10
combined,medium,monetdb,query_40,29.5,10
combined,medium,monetdb,query_41,1369.5,10
combined,medium,monetdb,query_42,545.5,10
combined,medium,monetdb,query_43,3416.5,10
combined,medium,monetdb,query_44,44.5,10
combined,medium,monetdb,query_45,202.5,10
combined,medium,monetdb,query_46,19501.0,10
combined,medium,monetdb,query_47,963.5,10
combined,medium,monetdb,query_48,1659.5,10
combined,medium,monetdb,query_49,113.0,10
combined,medium,monetdb,query_50,949.0,10
combined,medium,monetdb,query_51,1459.0,10
combined,medium,monetdb,query_52,1162.5,10
combined,medium,monetdb,query_53,774.5,10
combined,medium,monetdb,query_54,1113.5,10
combined,medium,monetdb,query_55,4848.5,10
combined,medium,monetdb,query_56,95.0,10
combined,medium,monetdb,query_57,65.5,10
combined,medium,monetdb,query_58,150.5,10
combined,medium,monetdb,query_59,103.0,10
combined,medium,monetdb,query_60,121.5,10
combined,medium,monetdb,query_61,145.0,10
combined,medium,monetdb,query_62,21.0,10
combined,medium,monetdb,query_63,79.5,10
combined,medium,monetdb,query_64,45.5,10
combined,medium,monetdb,query_65,50.0,10
combined,medium,monetdb,query_66,85.5,10
combined,medium,monetdb,query_67,102.5,10
combined,medium,monetdb,query_68,2969.0,10
combined,medium,monetdb,query_69,10937.5,10
combined,medium,monetdb,query_70,150.5,10
combined,medium,monetdb,query_71,1421.5,10
combined,medium,monetdb,query_73,75.0,10
combined,medium,monetdb,query_74,84.5,10
combined,medium,monetdb,query_75,55.0,10
combined,medium,monetdb,query_76,1331.5,10
combined,medium,monetdb,query_77,1084.0,10
combined,medium,monetdb,query_79,73.0,10
combined,medium,monetdb,query_80,33.0,10
combined,medium,monetdb,query_81,89.5,10
combined,medium,monetdb,query_82,48.5,10
combined,medium,monetdb,query_83,40.5,10
combined,medium,monetdb,query_84,1630.0,10
combined,medium,monetdb,query_85,86.0,10
combined,medium,monetdb,query_86,1062.5,10
combined,medium,monetdb,query_87,1402.0,10
combined,medium,monetdb,query_88,91.5,10
combined,medium,monetdb,query_89,127.5,10
combined,medium,monetdb,query_91,98.0,10
combined,medium,monetdb,query_92,82.5,10
combined,medium,monetdb,query_93,3211.0,10
combined,medium,monetdb,query_94,508.0,10
combined,medium,monetdb,query_95,76.0,10
combined,medium,monetdb,query_97,41.5,10
combined,medium,monetdb,query_98,795.5,10
combined,medium,monetdb,query_99,148.5,10
combined,medium,monetdb,query_union_U2,1054.0,10
combined,medium,monetdb,query_union_U5,2556.5,10
combined,medium,monetdb,query_union_U10,7132.5,10
combined,medium,monetdb,query_union_U20,15383.0,10
combined,medium,monetdb,query_union_U200,208876.0,10
full,medium,cedardb,query_1,44.5,10
full,medium,cedardb,query_2,217.0,10
full,medium,cedardb,query_3,686.0,10
full,medium,cedardb,query_4,100.5,10
full,medium,cedardb,query_5,122.5,10
full,medium,cedardb,query_6,120.5,10
full,medium,cedardb,query_7,56.5,10
full,medium,cedardb,query_8,116.0,10
full,medium,cedardb,query_9,533.5,10
full,medium,cedardb,query_10,354.0,10
